application_id,race,work_exp,work_industry
5481,Black,6.0,Investment Management
5482,Asian,5.0,Investment Management
5483,,5.0,Technology
5484,White,5.0,Technology
5485,Black,5.0,Nonprofit/Gov
5486,White,5.0,Technology
5487,Asian,4.0,Investment Banking
5488,,5.0,CPG
5489,Hispanic,4.0,Investment Banking
5490,Asian,5.0,Energy
5491,White,5.0,Technology
5492,Black,6.0,Health Care
5493,,6.0,PE/VC
5494,Black,6.0,Financial Services
5495,,5.0,Real Estate
5496,,4.0,PE/VC
5497,White,6.0,Health Care
5498,White,5.0,Technology
5499,Asian,6.0,Consulting
5500,Asian,4.0,Investment Banking
5501,,4.0,Investment Management
5502,Black,5.0,Investment Banking
5503,,7.0,PE/VC
5504,Asian,8.0,Other
5505,Hispanic,6.0,Consulting
5506,,4.0,Investment Banking
5507,White,6.0,Investment Banking
5508,Asian,5.0,Consulting
5509,,5.0,Technology
5510,Black,5.0,Consulting
5511,Asian,4.0,Financial Services
5512,,6.0,Financial Services
5513,,3.0,Financial Services
5514,,3.0,Technology
5515,,5.0,Investment Management
5516,,3.0,Consulting
5517,,5.0,Nonprofit/Gov
5518,Hispanic,5.0,PE/VC
5519,,3.0,Investment Banking
5520,Hispanic,5.0,Nonprofit/Gov
5521,White,4.0,Nonprofit/Gov
5522,,5.0,Nonprofit/Gov
5523,,4.0,Technology
5524,White,5.0,Consulting
5525,Black,6.0,Investment Banking
5526,Other,5.0,Consulting
5527,Black,5.0,Investment Banking
5528,,4.0,Consulting
5529,Asian,5.0,Nonprofit/Gov
5530,,5.0,Nonprofit/Gov
5531,White,5.0,Financial Services
5532,Asian,6.0,Technology
5533,White,4.0,Other
5534,Black,4.0,Consulting
5535,White,5.0,Health Care
5536,White,5.0,Investment Banking
5537,White,4.0,Investment Banking
5538,Hispanic,3.0,Consulting
5539,Asian,2.0,Consulting
5540,,5.0,Financial Services
5541,Other,5.0,Technology
5542,,3.0,Investment Banking
5543,White,5.0,Health Care
5544,White,4.0,Technology
5545,,5.0,Nonprofit/Gov
5546,Asian,6.0,Technology
5547,,5.0,Consulting
5548,Hispanic,5.0,Health Care
5549,,3.0,Financial Services
5550,White,5.0,Investment Banking
5551,,5.0,Consulting
5552,Asian,6.0,Technology
5553,Black,3.0,Consulting
5554,White,4.0,Financial Services
5555,Asian,4.0,Technology
5556,,5.0,Consulting
5557,,4.0,Other
5558,Hispanic,4.0,Other
5559,Black,6.0,Media/Entertainment
5560,White,5.0,Consulting
5561,White,7.0,Consulting
5562,,5.0,Technology
5563,White,6.0,Investment Banking
5564,Asian,3.0,Nonprofit/Gov
5565,,5.0,Consulting
5566,Asian,3.0,Other
5567,Asian,6.0,Consulting
5568,,4.0,Technology
5569,Other,4.0,Consulting
5570,White,3.0,Consulting
5571,Asian,5.0,Consulting
5572,Hispanic,4.0,Technology
5573,Black,5.0,Other
5574,Black,4.0,Financial Services
5575,Hispanic,6.0,PE/VC
5576,White,5.0,PE/VC
5577,Black,4.0,Consulting
5578,,5.0,Health Care
5579,Asian,4.0,Technology
5580,White,4.0,Consulting
5581,White,6.0,Media/Entertainment
5582,Asian,4.0,Investment Banking
5583,,5.0,Consulting
5584,Hispanic,4.0,Consulting
5585,Black,6.0,Technology
5586,,6.0,PE/VC
5587,Black,5.0,Other
5588,Other,7.0,Health Care
5589,,6.0,Health Care
5590,White,4.0,Investment Banking
5591,Asian,5.0,Consulting
5592,Black,6.0,Investment Banking
5593,White,4.0,Investment Banking
5594,Hispanic,7.0,Nonprofit/Gov
5595,Black,4.0,Health Care
5596,Asian,5.0,Consulting
5597,Asian,5.0,Consulting
5598,,6.0,PE/VC
5599,Asian,5.0,Technology
5600,White,6.0,PE/VC
5601,,5.0,Consulting
5602,Black,6.0,PE/VC
5603,,4.0,Consulting
5604,White,5.0,Technology
5605,,6.0,Nonprofit/Gov
5606,White,6.0,Nonprofit/Gov
5607,Hispanic,6.0,Investment Banking
5608,Hispanic,6.0,Financial Services
5609,,4.0,Nonprofit/Gov
5610,Black,4.0,Financial Services
5611,Hispanic,6.0,Real Estate
5612,Hispanic,8.0,Technology
5613,White,5.0,Consulting
5614,White,6.0,Nonprofit/Gov
5615,White,4.0,PE/VC
5616,,7.0,PE/VC
5617,Black,4.0,Investment Management
5618,Hispanic,6.0,Nonprofit/Gov
5619,White,4.0,PE/VC
5620,Asian,5.0,Investment Banking
5621,White,6.0,Nonprofit/Gov
5622,White,5.0,Consulting
5623,,5.0,Nonprofit/Gov
5624,Asian,5.0,Consulting
5625,Asian,5.0,Health Care
5626,,5.0,Investment Management
5627,Other,5.0,PE/VC
5628,,3.0,PE/VC
5629,Asian,6.0,Health Care
5630,Hispanic,4.0,Technology
5631,,5.0,Consulting
5632,,6.0,Other
5633,White,6.0,Financial Services
5634,White,5.0,Investment Banking
5635,Asian,3.0,Consulting
5636,White,4.0,Nonprofit/Gov
5637,White,4.0,Nonprofit/Gov
5638,Asian,4.0,Technology
5639,,4.0,Other
5640,Asian,5.0,Consulting
5641,,5.0,Consulting
5642,Asian,6.0,PE/VC
5643,,4.0,Investment Banking
5644,White,4.0,Nonprofit/Gov
5645,,4.0,Nonprofit/Gov
5646,,6.0,Consulting
5647,Black,5.0,PE/VC
5648,White,3.0,Investment Banking
5649,Hispanic,5.0,PE/VC
5650,Hispanic,4.0,Consulting
5651,,4.0,Consulting
5652,,5.0,Investment Management
5653,White,5.0,Health Care
5654,Asian,5.0,Investment Management
5655,,4.0,Consulting
5656,,4.0,Consulting
5657,,5.0,Nonprofit/Gov
5658,,4.0,Media/Entertainment
5659,,5.0,Health Care
5660,,5.0,Other
5661,,6.0,Consulting
5662,Hispanic,5.0,Technology
5663,,4.0,Nonprofit/Gov
5664,White,6.0,Health Care
5665,,3.0,PE/VC
5666,White,7.0,Financial Services
5667,,6.0,PE/VC
5668,Asian,5.0,Consulting
5669,Black,2.0,Nonprofit/Gov
5670,Black,4.0,Investment Banking
5671,,7.0,PE/VC
5672,Asian,5.0,Consulting
5673,Asian,5.0,Investment Management
5674,Asian,5.0,Consulting
5675,Black,6.0,Technology
5676,Asian,6.0,Other
5677,White,6.0,Health Care
5678,Hispanic,4.0,Nonprofit/Gov
5679,Asian,1.0,Consulting
5680,White,5.0,Consulting
5681,White,6.0,Consulting
5682,Black,6.0,Investment Management
5683,White,5.0,Technology
5684,Asian,6.0,Real Estate
5685,Asian,6.0,Nonprofit/Gov
5686,,6.0,Consulting
5687,Asian,4.0,CPG
5688,Hispanic,4.0,Technology
5689,,5.0,Consulting
5690,White,6.0,Technology
5691,,5.0,Consulting
5692,Asian,5.0,Technology
5693,Asian,5.0,Technology
5694,Black,6.0,Consulting
5695,Black,6.0,Investment Banking
5696,White,7.0,Other
5697,Black,5.0,Technology
5698,White,5.0,Investment Management
5699,,6.0,Nonprofit/Gov
5700,,4.0,Investment Banking
5701,Asian,5.0,Investment Banking
5702,Black,7.0,Nonprofit/Gov
5703,,6.0,Financial Services
5704,,5.0,Health Care
5705,White,6.0,Investment Management
5706,Black,5.0,Investment Banking
5707,,4.0,PE/VC
5708,,7.0,Consulting
5709,White,6.0,Consulting
5710,,4.0,PE/VC
5711,White,6.0,PE/VC
5712,White,5.0,Media/Entertainment
5713,Other,6.0,Investment Banking
5714,Asian,4.0,Consulting
5715,White,6.0,Consulting
5716,,4.0,Nonprofit/Gov
5717,White,4.0,Financial Services
5718,Black,6.0,PE/VC
5719,,6.0,Financial Services
5720,Black,5.0,PE/VC
5721,Hispanic,6.0,Consulting
5722,,6.0,Financial Services
5723,,7.0,Consulting
5724,White,6.0,PE/VC
5725,Hispanic,6.0,Other
5726,Hispanic,5.0,Real Estate
5727,Asian,5.0,Retail
5728,Black,6.0,Health Care
5729,Hispanic,5.0,Investment Banking
5730,White,2.0,Consulting
5731,Asian,5.0,Technology
5732,Asian,5.0,Investment Banking
5733,Black,4.0,Nonprofit/Gov
5734,,6.0,Consulting
5735,Asian,4.0,Technology
5736,Black,4.0,Technology
5737,Hispanic,4.0,Consulting
5738,Black,4.0,Consulting
5739,Black,5.0,Consulting
5740,,5.0,Consulting
5741,Asian,4.0,Technology
5742,Black,7.0,PE/VC
5743,Hispanic,5.0,Energy
5744,Asian,4.0,Technology
5745,,6.0,Consulting
5746,Black,6.0,Technology
5747,Asian,6.0,Consulting
5748,Hispanic,5.0,Technology
5749,Other,7.0,CPG
5750,Asian,5.0,Consulting
5751,White,5.0,Consulting
5752,Asian,4.0,Consulting
5753,White,5.0,Investment Management
5754,,6.0,Financial Services
5755,White,6.0,Consulting
5756,,5.0,Consulting
5757,Black,7.0,PE/VC
5758,White,5.0,PE/VC
5759,Hispanic,6.0,Other
5760,White,5.0,Nonprofit/Gov
5761,White,4.0,Nonprofit/Gov
5762,Asian,5.0,Nonprofit/Gov
5763,Black,6.0,Consulting
5764,,5.0,PE/VC
5765,White,3.0,Nonprofit/Gov
5766,Black,5.0,Media/Entertainment
5767,Hispanic,3.0,PE/VC
5768,White,4.0,CPG
5769,White,4.0,Consulting
5770,Black,4.0,Real Estate
5771,,5.0,PE/VC
5772,,5.0,Nonprofit/Gov
5773,Asian,6.0,Investment Management
5774,Black,4.0,PE/VC
5775,White,7.0,PE/VC
5776,White,4.0,Consulting
5777,,5.0,Consulting
5778,,5.0,Consulting
5779,White,6.0,Consulting
5780,White,4.0,PE/VC
5781,,6.0,Financial Services
5782,Asian,4.0,Technology
5783,,8.0,Consulting
5784,Hispanic,6.0,Consulting
5785,,5.0,Technology
5786,Black,7.0,PE/VC
5787,White,5.0,Health Care
5788,Black,5.0,Consulting
5789,Black,5.0,Consulting
5790,Black,5.0,Technology
5791,Black,5.0,PE/VC
5792,,5.0,Technology
5793,White,5.0,Technology
5794,Hispanic,4.0,Investment Banking
5795,White,4.0,Investment Banking
5796,Black,7.0,Consulting
5797,Asian,5.0,Investment Banking
5798,,4.0,PE/VC
5799,Other,5.0,Other
5800,,6.0,Consulting
5801,Asian,6.0,Consulting
5802,Asian,5.0,Financial Services
5803,Black,5.0,PE/VC
5804,Hispanic,5.0,PE/VC
5805,Asian,5.0,PE/VC
5806,,5.0,Financial Services
5807,White,5.0,Energy
5808,White,5.0,Investment Banking
5809,Hispanic,6.0,Financial Services
5810,,6.0,Nonprofit/Gov
5811,White,6.0,Financial Services
5812,Black,6.0,Nonprofit/Gov
5813,White,6.0,Nonprofit/Gov
5814,White,5.0,Consulting
5815,,5.0,Consulting
5816,Asian,6.0,Financial Services
5817,Hispanic,3.0,Investment Management
5818,White,4.0,Financial Services
5819,,7.0,Investment Banking
5820,Hispanic,3.0,Consulting
5821,Other,4.0,Investment Banking
5822,White,6.0,Financial Services
5823,White,5.0,Technology
5824,,4.0,Consulting
5825,White,5.0,PE/VC
5826,Other,4.0,PE/VC
5827,White,5.0,PE/VC
5828,Asian,5.0,Technology
5829,White,5.0,Financial Services
5830,,5.0,Consulting
5831,,4.0,Investment Banking
5832,White,6.0,Health Care
5833,White,5.0,PE/VC
5834,,6.0,Technology
5835,,6.0,PE/VC
5836,Hispanic,5.0,Financial Services
5837,,4.0,Investment Banking
5838,,5.0,Consulting
5839,Black,6.0,Nonprofit/Gov
5840,Asian,5.0,Investment Management
5841,Hispanic,6.0,Nonprofit/Gov
5842,Black,5.0,Investment Banking
5843,Asian,4.0,PE/VC
5844,,5.0,Financial Services
5845,White,4.0,Consulting
5846,Black,3.0,Technology
5847,White,5.0,Technology
5848,Asian,3.0,Technology
5849,Asian,4.0,Financial Services
5850,,6.0,Technology
5851,White,4.0,Other
5852,,5.0,Technology
5853,White,5.0,Consulting
5854,Black,5.0,Financial Services
5855,,6.0,PE/VC
5856,Black,4.0,Consulting
5857,Hispanic,5.0,Consulting
5858,Asian,3.0,Consulting
5859,White,6.0,Nonprofit/Gov
5860,White,5.0,Technology
5861,White,5.0,PE/VC
5862,Other,4.0,Consulting
5863,White,3.0,Investment Banking
5864,,5.0,Technology
5865,White,6.0,Financial Services
5866,,5.0,Consulting
5867,Black,3.0,Other
5868,Other,4.0,PE/VC
5869,,6.0,Financial Services
5870,,5.0,Investment Banking
5871,Black,5.0,Consulting
5872,Black,6.0,Other
5873,,5.0,Technology
5874,,4.0,Investment Management
5875,Black,4.0,Consulting
5876,White,3.0,Other
5877,Hispanic,4.0,Health Care
5878,Hispanic,6.0,Other
5879,,4.0,Consulting
5880,,6.0,Health Care
5881,,5.0,Consulting
5882,,5.0,Consulting
5883,Asian,7.0,Other
5884,White,5.0,Consulting
5885,White,5.0,Media/Entertainment
5886,Hispanic,5.0,Financial Services
5887,Hispanic,3.0,PE/VC
5888,Hispanic,4.0,Financial Services
5889,White,5.0,Health Care
5890,White,5.0,Investment Management
5891,,5.0,Nonprofit/Gov
5892,,5.0,CPG
5893,,6.0,Investment Banking
5894,,7.0,Consulting
5895,,5.0,Nonprofit/Gov
5896,,7.0,PE/VC
5897,,8.0,Consulting
5898,,6.0,PE/VC
5899,,5.0,Consulting
5900,,6.0,Consulting
5901,,4.0,Consulting
5902,Asian,3.0,PE/VC
5903,Hispanic,7.0,Other
5904,,4.0,Consulting
5905,,6.0,Nonprofit/Gov
5906,,5.0,Other
5907,,5.0,Investment Management
5908,,3.0,PE/VC
5909,White,5.0,Consulting
5910,White,5.0,Other
5911,Asian,3.0,Health Care
5912,Asian,6.0,Health Care
5913,,6.0,Financial Services
5914,White,5.0,Nonprofit/Gov
5915,Black,4.0,Nonprofit/Gov
5916,,3.0,PE/VC
5917,Asian,6.0,Financial Services
5918,White,6.0,Consulting
5919,White,5.0,Consulting
5920,Asian,5.0,Investment Banking
5921,Black,5.0,Health Care
5922,Black,4.0,Consulting
5923,,5.0,PE/VC
5924,Asian,5.0,Investment Banking
5925,Hispanic,5.0,Consulting
5926,Asian,7.0,Nonprofit/Gov
5927,Hispanic,4.0,Investment Banking
5928,Black,8.0,Consulting
5929,Asian,3.0,Consulting
5930,Asian,8.0,Financial Services
5931,Black,4.0,Investment Management
5932,Asian,3.0,CPG
5933,Asian,6.0,Nonprofit/Gov
5934,White,4.0,PE/VC
5935,Black,4.0,Nonprofit/Gov
5936,Asian,5.0,PE/VC
5937,,5.0,Consulting
5938,Asian,5.0,PE/VC
5939,Black,5.0,Health Care
5940,Asian,5.0,Financial Services
5941,Asian,4.0,Technology
5942,White,6.0,Financial Services
5943,Asian,5.0,PE/VC
5944,White,5.0,PE/VC
5945,White,5.0,Investment Banking
5946,,5.0,Financial Services
5947,White,3.0,Consulting
5948,Asian,4.0,PE/VC
5949,,6.0,Nonprofit/Gov
5950,Other,6.0,PE/VC
5951,,6.0,Nonprofit/Gov
5952,,5.0,Financial Services
5953,,7.0,Consulting
5954,Hispanic,5.0,Retail
5955,Asian,6.0,Other
5956,Hispanic,5.0,Nonprofit/Gov
5957,,5.0,Consulting
5958,,4.0,Health Care
5959,White,6.0,Consulting
5960,,5.0,Investment Management
5961,Asian,5.0,Consulting
5962,,4.0,Financial Services
5963,,5.0,Technology
5964,Black,5.0,Technology
5965,Asian,5.0,Consulting
5966,White,7.0,Other
5967,Asian,5.0,Consulting
5968,Black,4.0,Technology
5969,Asian,5.0,PE/VC
5970,,4.0,Financial Services
5971,Black,6.0,Nonprofit/Gov
5972,Other,5.0,Technology
5973,,4.0,Other
5974,White,5.0,Investment Banking
5975,,4.0,Investment Banking
5976,White,5.0,Investment Banking
5977,Black,4.0,Nonprofit/Gov
5978,Black,5.0,Investment Banking
5979,Hispanic,6.0,Technology
5980,Black,5.0,Investment Management
5981,,3.0,Technology
5982,Asian,6.0,CPG
5983,,5.0,Consulting
5984,Black,5.0,Investment Banking
5985,,4.0,Consulting
5986,,5.0,Health Care
5987,,6.0,Consulting
5988,,5.0,Consulting
5989,Asian,4.0,Real Estate
5990,,3.0,PE/VC
5991,,5.0,Investment Banking
5992,Asian,5.0,PE/VC
5993,White,5.0,Nonprofit/Gov
5994,Other,5.0,Consulting
5995,Asian,4.0,Consulting
5996,,5.0,Nonprofit/Gov
5997,Black,5.0,Nonprofit/Gov
5998,,4.0,Technology
5999,Hispanic,6.0,Consulting
6000,Black,6.0,Consulting
6001,Black,5.0,Nonprofit/Gov
6002,,6.0,Consulting
6003,Asian,5.0,Other
6004,,4.0,Investment Banking
6005,Asian,3.0,Consulting
6006,Asian,6.0,Investment Banking
6007,Asian,3.0,Consulting
6008,Asian,6.0,PE/VC
6009,Asian,5.0,Consulting
6010,Asian,4.0,Other
6011,,7.0,Consulting
6012,White,5.0,Financial Services
6013,Asian,5.0,Investment Banking
6014,Hispanic,6.0,Other
6015,White,6.0,Investment Banking
6016,White,4.0,Investment Banking
6017,White,3.0,Consulting
6018,Black,4.0,Investment Management
6019,,6.0,Financial Services
6020,White,3.0,Investment Banking
6021,Asian,5.0,Investment Banking
6022,,5.0,Consulting
6023,,5.0,Consulting
6024,,6.0,Consulting
6025,,5.0,Investment Banking
6026,White,6.0,Technology
6027,Black,5.0,Consulting
6028,Asian,4.0,Technology
6029,White,7.0,PE/VC
6030,,5.0,Technology
6031,,5.0,PE/VC
6032,White,7.0,Technology
6033,,5.0,Consulting
6034,White,5.0,Nonprofit/Gov
6035,,4.0,Consulting
6036,Black,4.0,Consulting
6037,Black,5.0,Consulting
6038,,5.0,Health Care
6039,Black,8.0,Investment Banking
6040,White,6.0,Consulting
6041,Other,2.0,Financial Services
6042,White,4.0,Technology
6043,White,6.0,Technology
6044,,5.0,Consulting
6045,Hispanic,5.0,Investment Banking
6046,Other,7.0,Consulting
6047,White,5.0,Technology
6048,Black,5.0,Retail
6049,Black,5.0,Consulting
6050,White,5.0,CPG
6051,White,5.0,Investment Banking
6052,Hispanic,6.0,Consulting
6053,,4.0,Investment Banking
6054,Black,4.0,Financial Services
6055,,4.0,Investment Banking
6056,,7.0,Technology
6057,,7.0,Consulting
6058,,5.0,Consulting
6059,Black,6.0,PE/VC
6060,Asian,5.0,Consulting
6061,White,6.0,Health Care
6062,Black,6.0,Technology
6063,,5.0,Technology
6064,Hispanic,4.0,Technology
6065,Black,5.0,Health Care
6066,Black,5.0,Technology
6067,,7.0,Investment Banking
6068,,6.0,Nonprofit/Gov
6069,,4.0,Consulting
6070,Black,4.0,PE/VC
6071,,6.0,Investment Banking
6072,Hispanic,5.0,Technology
6073,White,4.0,PE/VC
6074,Asian,7.0,Investment Banking
6075,Hispanic,5.0,Investment Banking
6076,,6.0,Investment Management
6077,Other,6.0,Health Care
6078,Black,3.0,Consulting
6079,Hispanic,5.0,Other
6080,Black,4.0,Other
6081,Asian,6.0,Financial Services
6082,White,3.0,Consulting
6083,Hispanic,6.0,Consulting
6084,White,6.0,Technology
6085,White,8.0,Technology
6086,White,7.0,Consulting
6087,Black,4.0,Consulting
6088,,5.0,Technology
6089,,5.0,Real Estate
6090,White,3.0,Consulting
6091,,5.0,Other
6092,,6.0,PE/VC
6093,White,6.0,Consulting
6094,White,4.0,Consulting
6095,Asian,5.0,PE/VC
6096,White,5.0,Nonprofit/Gov
6097,,5.0,Consulting
6098,White,5.0,Consulting
6099,Black,6.0,PE/VC
6100,,5.0,Nonprofit/Gov
6101,Asian,7.0,Financial Services
6102,,5.0,Consulting
6103,,4.0,Financial Services
6104,Asian,6.0,Investment Banking
6105,White,6.0,Consulting
6106,,4.0,Nonprofit/Gov
6107,White,5.0,Nonprofit/Gov
6108,White,5.0,Nonprofit/Gov
6109,Asian,5.0,Technology
6110,,7.0,Consulting
6111,,6.0,Other
6112,White,5.0,Investment Banking
6113,Black,6.0,Health Care
6114,White,3.0,Technology
6115,Hispanic,7.0,Technology
6116,Black,5.0,Consulting
6117,,3.0,Other
6118,Other,6.0,Health Care
6119,White,5.0,Financial Services
6120,Hispanic,7.0,PE/VC
6121,Hispanic,5.0,PE/VC
6122,White,6.0,Consulting
6123,Asian,4.0,Investment Banking
6124,Black,4.0,Nonprofit/Gov
6125,,6.0,PE/VC
6126,Hispanic,6.0,Consulting
6127,,5.0,Investment Banking
6128,Hispanic,4.0,Health Care
6129,,4.0,Consulting
6130,White,5.0,Health Care
6131,,4.0,Nonprofit/Gov
6132,,4.0,Financial Services
6133,White,5.0,PE/VC
6134,Black,5.0,Financial Services
6135,,5.0,Financial Services
6136,Black,5.0,Consulting
6137,Black,6.0,CPG
6138,,5.0,Consulting
6139,,4.0,Investment Banking
6140,White,5.0,Technology
6141,Asian,6.0,Other
6142,,6.0,Consulting
6143,White,6.0,PE/VC
6144,,5.0,Consulting
6145,,6.0,Consulting
6146,,6.0,Consulting
6147,White,5.0,Consulting
6148,Asian,5.0,Consulting
6149,White,5.0,Investment Management
6150,White,4.0,Consulting
6151,Asian,5.0,Investment Banking
6152,Asian,4.0,PE/VC
6153,Black,3.0,Other
6154,,6.0,Consulting
6155,,6.0,Health Care
6156,Black,5.0,Retail
6157,Asian,3.0,Health Care
6158,Black,5.0,Other
6159,Black,4.0,Technology
6160,,5.0,PE/VC
6161,,5.0,PE/VC
6162,Black,4.0,Consulting
6163,Hispanic,6.0,Consulting
6164,Asian,5.0,Consulting
6165,Black,5.0,Technology
6166,Asian,5.0,Nonprofit/Gov
6167,White,4.0,Investment Banking
6168,,4.0,Consulting
6169,White,5.0,Consulting
6170,Asian,5.0,Consulting
6171,White,6.0,Other
6172,Black,3.0,PE/VC
6173,White,4.0,Financial Services
6174,Black,4.0,Consulting
6175,Black,6.0,PE/VC
6176,Hispanic,3.0,Technology
6177,,5.0,Technology
6178,Hispanic,5.0,PE/VC
6179,Asian,3.0,Financial Services
6180,White,6.0,Nonprofit/Gov
6181,Asian,5.0,PE/VC
6182,Asian,5.0,Media/Entertainment
6183,Black,6.0,Consulting
6184,Black,5.0,Nonprofit/Gov
6185,White,5.0,Health Care
6186,Asian,4.0,Health Care
6187,,7.0,Financial Services
6188,Asian,6.0,PE/VC
6189,Black,4.0,Consulting
6190,White,5.0,Other
6191,Black,4.0,Consulting
6192,,5.0,Health Care
6193,,5.0,Other
6194,Hispanic,4.0,Consulting
