international,application_id,gender,major,work_industry,admission
False,4016,Male,Humanities,Consulting,
False,837,Male,Business,Consulting,
False,5074,Male,Humanities,PE/VC,
True,3761,Male,Business,Investment Banking,
True,598,Male,Humanities,Nonprofit/Gov,
False,4670,Male,STEM,Other,Admit
False,3400,Male,Humanities,PE/VC,
True,923,Male,Business,Nonprofit/Gov,
True,1651,Male,Humanities,Consulting,Admit
False,2723,Male,STEM,Other,
False,1152,Female,STEM,Investment Banking,Waitlist
False,3105,Male,Business,CPG,
False,1102,Male,Humanities,Consulting,
True,3140,Male,STEM,Real Estate,
False,5813,Male,Business,Nonprofit/Gov,
False,545,Male,Humanities,Nonprofit/Gov,
False,2136,Female,Business,Consulting,
False,5199,Male,Humanities,Investment Banking,
False,6037,Male,STEM,Consulting,
False,3538,Male,Business,Financial Services,
False,2215,Female,STEM,Investment Banking,
False,5705,Female,Humanities,Investment Management,
False,1476,Female,Business,Consulting,
True,4720,Male,Humanities,Consulting,
False,537,Male,STEM,Retail,
False,4605,Male,Business,Consulting,
False,6059,Male,Business,PE/VC,
False,1288,Female,STEM,Financial Services,
False,2764,Male,Business,Technology,Admit
True,5516,Male,STEM,Consulting,
False,3852,Male,Humanities,Technology,
True,1047,Female,STEM,Financial Services,
False,3804,Female,Humanities,Nonprofit/Gov,
True,1295,Male,STEM,Investment Management,Admit
False,1535,Female,STEM,Technology,Admit
True,1927,Male,Business,Real Estate,
False,875,Male,Humanities,Investment Banking,
False,1780,Male,Humanities,Health Care,
True,2484,Male,STEM,Investment Banking,
False,707,Male,STEM,Consulting,
True,1909,Male,STEM,Consulting,
False,1999,Male,STEM,Financial Services,
False,3776,Male,Business,PE/VC,
True,1677,Female,STEM,Retail,
True,2025,Male,STEM,Nonprofit/Gov,
False,2784,Female,STEM,Investment Banking,
True,4836,Male,Business,Technology,
False,5997,Female,Business,Nonprofit/Gov,Admit
False,1335,Female,Humanities,Nonprofit/Gov,
False,5552,Female,Business,Technology,
False,861,Male,Humanities,Consulting,
False,1776,Male,Humanities,Consulting,
False,628,Male,Business,Health Care,
False,1227,Female,Humanities,Consulting,
False,4941,Male,Humanities,PE/VC,
False,4196,Female,Humanities,PE/VC,
True,1741,Female,STEM,Other,Admit
True,82,Male,STEM,PE/VC,
False,1589,Male,Humanities,PE/VC,
True,3501,Female,STEM,Consulting,
False,2586,Male,Business,Technology,
False,4627,Female,STEM,Energy,
False,1266,Male,Humanities,PE/VC,
False,5460,Female,Humanities,Technology,
False,5932,Male,Humanities,CPG,Admit
False,2350,Male,Business,Consulting,
False,5789,Female,Humanities,Consulting,
False,5087,Male,STEM,Consulting,
True,429,Male,Humanities,Consulting,
False,4453,Male,Business,Nonprofit/Gov,
True,4613,Female,STEM,Consulting,Admit
False,3798,Female,Business,Financial Services,
False,4467,Male,Humanities,Investment Management,
False,6093,Male,Humanities,Consulting,Admit
False,1263,Female,Humanities,Financial Services,
True,4943,Female,STEM,Other,
True,1777,Female,Humanities,Consulting,
True,1566,Male,STEM,Consulting,
True,181,Male,Business,Nonprofit/Gov,
True,1183,Male,STEM,PE/VC,
False,5920,Male,Business,Investment Banking,
False,1303,Male,STEM,Technology,
True,2844,Male,Humanities,PE/VC,
True,3044,Male,Business,Technology,Admit
True,485,Female,STEM,Real Estate,Admit
False,940,Male,STEM,Technology,
False,1577,Male,Humanities,Consulting,
True,5781,Male,Humanities,Financial Services,
False,6175,Female,Humanities,PE/VC,
False,5300,Male,Humanities,Investment Banking,
False,5351,Male,Humanities,Financial Services,
False,2293,Female,Humanities,Other,
False,355,Male,STEM,PE/VC,Admit
False,4495,Male,Business,Investment Management,
False,1555,Female,Business,Nonprofit/Gov,Admit
False,2181,Male,STEM,Consulting,
True,1503,Female,Business,Nonprofit/Gov,
False,240,Female,Humanities,Health Care,
True,5904,Male,STEM,Consulting,
False,704,Female,Humanities,PE/VC,Admit
True,1558,Female,Business,Nonprofit/Gov,
True,4250,Male,Humanities,Technology,
False,5851,Female,Business,Other,Admit
False,2319,Female,Business,Consulting,
False,5672,Male,Business,Consulting,
False,2088,Female,STEM,Consulting,
False,3240,Male,Humanities,Consulting,
False,2011,Male,STEM,Other,Admit
True,6160,Male,STEM,PE/VC,
False,4384,Male,STEM,Nonprofit/Gov,
False,1290,Male,STEM,Consulting,
False,5729,Male,Humanities,Investment Banking,
True,3352,Female,Business,Technology,
True,3023,Male,STEM,Other,
True,5671,Male,STEM,PE/VC,
True,234,Male,STEM,Nonprofit/Gov,Admit
False,313,Male,Business,PE/VC,
False,6098,Female,Humanities,Consulting,
True,2960,Male,STEM,Consulting,
False,4744,Female,Business,Nonprofit/Gov,Admit
False,5692,Female,STEM,Technology,
False,2621,Female,STEM,Investment Banking,
False,1077,Male,Humanities,Consulting,
False,1609,Male,STEM,Consulting,
False,3595,Female,Business,PE/VC,
False,2464,Male,Humanities,Investment Banking,
False,3274,Male,STEM,Consulting,
False,4508,Male,Business,Other,
False,1712,Female,Business,Health Care,
True,2395,Male,Business,PE/VC,
True,1871,Male,Humanities,Media/Entertainment,
True,2057,Male,Business,Technology,Admit
False,1757,Female,Humanities,Investment Banking,
True,175,Female,STEM,Nonprofit/Gov,Admit
True,5716,Male,Business,Nonprofit/Gov,
False,135,Female,Humanities,Consulting,Admit
False,939,Male,Humanities,Real Estate,Admit
False,5787,Male,Humanities,Health Care,
False,198,Male,STEM,PE/VC,
False,3932,Male,Humanities,Consulting,
False,1487,Male,STEM,Media/Entertainment,
False,5802,Male,STEM,Financial Services,Waitlist
False,382,Male,Business,Consulting,
False,5406,Female,STEM,Technology,
False,4025,Male,STEM,PE/VC,Waitlist
False,3775,Female,STEM,Consulting,
False,4602,Male,Business,Consulting,Admit
False,846,Male,STEM,Financial Services,
False,3961,Male,Humanities,Technology,
True,3042,Female,Humanities,Nonprofit/Gov,
True,4062,Male,STEM,PE/VC,
False,2705,Male,Humanities,PE/VC,
True,2671,Male,Business,Consulting,
False,3899,Male,Business,Consulting,
False,2994,Female,Humanities,Technology,
True,3014,Male,STEM,Investment Management,
False,97,Male,Humanities,Technology,
False,416,Female,Humanities,Technology,Waitlist
True,1142,Female,Humanities,PE/VC,Admit
False,5702,Male,Humanities,Nonprofit/Gov,
False,3369,Female,STEM,Consulting,
False,2153,Male,Humanities,PE/VC,
False,1710,Male,Business,Investment Banking,
True,1331,Female,Business,Consulting,
True,2406,Male,Business,CPG,
False,6082,Male,STEM,Consulting,
False,3639,Male,STEM,Investment Banking,
True,1057,Male,Business,Nonprofit/Gov,
False,1171,Male,Humanities,Investment Banking,
False,1648,Male,Business,Other,
False,3574,Male,STEM,Technology,Admit
False,768,Male,Humanities,PE/VC,
False,993,Female,STEM,PE/VC,
True,2122,Male,STEM,Other,Admit
True,2696,Male,Business,Retail,
True,3708,Female,Business,Nonprofit/Gov,
False,2993,Female,Business,PE/VC,
True,1922,Female,STEM,PE/VC,
False,5527,Female,STEM,Investment Banking,
False,1279,Female,STEM,Nonprofit/Gov,
False,502,Male,Humanities,PE/VC,
True,5246,Male,Humanities,Nonprofit/Gov,
True,265,Male,Humanities,Technology,
False,3452,Female,Business,Consulting,
True,3031,Male,Humanities,Technology,
True,2600,Male,Business,PE/VC,
True,4239,Male,STEM,Nonprofit/Gov,
False,5447,Male,STEM,PE/VC,
False,2458,Male,Business,Other,
False,3034,Male,Humanities,Nonprofit/Gov,Admit
False,3544,Male,Business,Investment Banking,
False,3888,Female,STEM,PE/VC,
False,946,Male,Humanities,Other,
False,461,Female,Humanities,PE/VC,Waitlist
True,4961,Female,Business,PE/VC,
False,2442,Female,Humanities,Financial Services,
False,1367,Male,Business,Investment Banking,
True,1432,Male,Humanities,CPG,
False,703,Male,Business,Consulting,
False,4829,Male,Humanities,PE/VC,
False,3874,Female,Humanities,Consulting,
False,2873,Male,Humanities,Health Care,
True,5609,Male,Humanities,Nonprofit/Gov,
False,5685,Male,Business,Nonprofit/Gov,
False,5581,Male,Business,Media/Entertainment,
False,3286,Male,Humanities,Financial Services,
False,3424,Female,Humanities,Technology,
False,1920,Female,STEM,Consulting,
False,1480,Male,Business,Health Care,
True,2059,Male,Humanities,Financial Services,
False,677,Female,Humanities,Consulting,
False,1618,Male,Humanities,PE/VC,
False,3448,Female,Humanities,Nonprofit/Gov,
False,2123,Male,STEM,Investment Management,
True,4072,Female,STEM,Investment Management,
False,2436,Male,Humanities,Investment Banking,
False,4444,Male,STEM,Health Care,
False,4070,Male,Business,PE/VC,
False,3262,Male,Humanities,Consulting,
True,143,Female,STEM,PE/VC,Admit
False,397,Male,Humanities,Financial Services,
False,2590,Male,Humanities,Financial Services,
False,2269,Male,Business,Technology,
False,1339,Female,Business,Consulting,
True,5951,Male,Business,Nonprofit/Gov,
False,1362,Male,Humanities,Health Care,
False,3204,Male,Business,Nonprofit/Gov,
False,1933,Male,Business,Consulting,
True,2289,Female,STEM,Investment Management,Admit
False,2046,Female,STEM,Consulting,
False,4420,Male,Humanities,PE/VC,
False,804,Female,Humanities,PE/VC,
False,808,Male,Humanities,Investment Banking,
True,2808,Female,Business,Nonprofit/Gov,
True,3074,Male,STEM,CPG,
False,1750,Male,Humanities,PE/VC,
True,2501,Male,STEM,Nonprofit/Gov,
True,3654,Female,Humanities,Consulting,
False,5679,Male,Humanities,Consulting,Admit
False,2225,Male,Business,PE/VC,
True,3592,Male,Business,PE/VC,Waitlist
False,878,Male,Business,Media/Entertainment,
False,1140,Male,Business,Consulting,
False,1062,Male,Humanities,Other,
True,270,Female,Humanities,Nonprofit/Gov,Admit
False,257,Female,STEM,Technology,
True,1462,Male,Humanities,Consulting,
False,1169,Male,Humanities,Consulting,
False,647,Male,Business,Nonprofit/Gov,
False,1992,Male,STEM,Investment Banking,
False,45,Male,STEM,Consulting,
True,3213,Female,Humanities,Technology,
False,5968,Male,Business,Technology,
True,3391,Female,STEM,Other,
False,4923,Female,STEM,Consulting,
True,434,Male,Business,PE/VC,Admit
False,3579,Female,STEM,Consulting,
False,2378,Male,Business,Investment Banking,Admit
False,4995,Female,Business,Financial Services,
False,2324,Male,STEM,PE/VC,
True,2077,Male,Business,PE/VC,
False,4673,Female,STEM,Technology,
True,5641,Male,Business,Consulting,
False,3047,Male,STEM,Consulting,
True,184,Male,Humanities,Energy,
False,5083,Female,Humanities,PE/VC,
False,2268,Female,STEM,Nonprofit/Gov,
False,868,Male,STEM,Media/Entertainment,Admit
False,5796,Male,Business,Consulting,Admit
True,617,Male,Humanities,Technology,
True,814,Male,STEM,Consulting,
True,1395,Male,Business,Financial Services,
False,736,Female,Business,PE/VC,
False,2708,Male,Business,Nonprofit/Gov,Admit
False,3978,Male,STEM,Investment Banking,
True,4304,Female,Business,Consulting,
False,4734,Male,Humanities,Nonprofit/Gov,Admit
False,3691,Male,Business,Technology,
True,819,Female,Business,Financial Services,Waitlist
False,2137,Male,Humanities,PE/VC,Admit
False,2362,Female,Humanities,Investment Banking,
False,5979,Male,Humanities,Technology,
True,3930,Female,STEM,PE/VC,
False,4107,Male,Humanities,Investment Banking,
False,276,Female,Humanities,Consulting,Admit
True,1174,Male,STEM,Real Estate,
False,2804,Male,STEM,Other,
False,1403,Male,Business,Consulting,
True,6106,Female,Humanities,Nonprofit/Gov,
False,6184,Female,Humanities,Nonprofit/Gov,
True,860,Male,Humanities,Consulting,
False,3005,Female,Business,Technology,
False,480,Female,Humanities,Investment Banking,
False,2831,Male,STEM,Nonprofit/Gov,
False,92,Male,STEM,Consulting,
True,122,Female,Business,Consulting,Admit
True,1175,Female,STEM,Consulting,Admit
False,2811,Male,Humanities,Health Care,
False,1440,Female,Humanities,Investment Management,
False,921,Female,Humanities,Nonprofit/Gov,
False,1201,Male,Humanities,Consulting,
False,254,Female,Humanities,Health Care,Admit
False,1329,Male,STEM,Consulting,
False,235,Male,STEM,Other,
False,2278,Male,Humanities,Nonprofit/Gov,
True,5831,Male,Business,Investment Banking,
True,4322,Female,Business,PE/VC,
False,5599,Male,Business,Technology,
True,3203,Male,Humanities,Nonprofit/Gov,
True,3563,Female,Humanities,CPG,
False,577,Male,Humanities,Technology,
True,4873,Female,Humanities,Consulting,
False,2188,Male,Business,Health Care,
False,4306,Female,STEM,Other,
True,2117,Female,STEM,Nonprofit/Gov,Admit
False,4710,Male,Humanities,Technology,
False,5518,Male,Humanities,PE/VC,
False,3821,Male,STEM,Nonprofit/Gov,
False,447,Female,Business,Consulting,
True,3693,Female,STEM,PE/VC,
False,5559,Male,Business,Media/Entertainment,
True,388,Female,STEM,Health Care,Admit
True,2023,Female,Humanities,Consulting,
False,3253,Male,Humanities,Investment Banking,Admit
False,2401,Male,Humanities,Consulting,
True,2562,Male,STEM,Health Care,
False,1860,Male,Business,Nonprofit/Gov,
True,3491,Female,Humanities,Nonprofit/Gov,
False,4986,Male,Humanities,Consulting,
False,1729,Female,Business,Other,
True,4466,Male,Humanities,Consulting,
False,4124,Female,Humanities,Investment Management,
True,275,Male,STEM,Technology,
False,657,Female,Humanities,Technology,Admit
False,6112,Male,Humanities,Investment Banking,
False,4587,Male,Humanities,PE/VC,
False,4599,Male,STEM,PE/VC,
True,1629,Male,Humanities,Financial Services,
True,2987,Male,STEM,PE/VC,
False,2245,Female,Business,Consulting,
False,1087,Male,STEM,PE/VC,Admit
False,629,Male,Humanities,Media/Entertainment,
False,5555,Male,Humanities,Technology,
False,4560,Female,Humanities,Investment Banking,
False,165,Male,Humanities,Consulting,
False,1446,Female,Humanities,PE/VC,
False,751,Male,STEM,PE/VC,Waitlist
False,5585,Male,Business,Technology,
False,1514,Male,Business,PE/VC,
False,4177,Male,STEM,PE/VC,
False,475,Female,STEM,Consulting,
True,2135,Male,Business,Consulting,
True,2560,Male,Business,Nonprofit/Gov,
True,5346,Male,Business,Consulting,
False,2510,Female,Humanities,Investment Management,
True,4964,Female,Humanities,Investment Banking,
True,2635,Male,Business,Investment Management,
False,3292,Female,STEM,Consulting,
False,743,Male,Business,Consulting,
False,279,Female,Business,Technology,
False,3389,Male,STEM,Health Care,
False,3160,Male,Humanities,Technology,
False,1683,Male,STEM,Financial Services,Admit
False,960,Male,STEM,PE/VC,
False,5954,Male,STEM,Retail,Admit
False,4601,Female,Business,CPG,
False,163,Male,Humanities,PE/VC,
False,3254,Female,STEM,Investment Banking,Admit
False,3006,Female,STEM,Nonprofit/Gov,
True,4047,Female,Business,Investment Banking,
True,6129,Female,Humanities,Consulting,
False,4123,Male,Business,Other,
False,3612,Male,STEM,Consulting,
False,3176,Male,STEM,Nonprofit/Gov,
False,4908,Male,Humanities,Technology,
False,2066,Male,Humanities,Other,
True,2078,Male,Humanities,Consulting,
False,5025,Female,Humanities,Nonprofit/Gov,
False,3121,Male,STEM,Technology,
True,2320,Male,Humanities,Technology,
False,3635,Male,Humanities,Financial Services,
False,5240,Male,STEM,PE/VC,Admit
False,5931,Female,Humanities,Investment Management,
False,3334,Male,Business,Consulting,
False,6147,Female,Humanities,Consulting,
False,4690,Female,STEM,PE/VC,
False,3402,Female,Humanities,PE/VC,
False,5038,Male,STEM,PE/VC,
False,4812,Female,Business,Nonprofit/Gov,Admit
False,5253,Female,Business,Financial Services,Admit
True,2977,Male,STEM,Financial Services,
True,2110,Male,Business,PE/VC,
False,2773,Female,Business,Technology,
False,4001,Female,Business,Consulting,
False,3678,Female,Business,Retail,
False,337,Male,Humanities,Nonprofit/Gov,
True,1816,Male,STEM,Financial Services,
True,2009,Male,STEM,PE/VC,
False,3648,Female,Humanities,Other,
True,4328,Female,Humanities,PE/VC,
False,1584,Male,Business,Other,
False,2349,Female,Humanities,Investment Management,Admit
True,2459,Male,STEM,PE/VC,
True,5983,Female,Business,Consulting,
True,292,Female,Humanities,Nonprofit/Gov,Admit
True,5202,Male,Humanities,Consulting,
False,5110,Male,Business,Consulting,
True,5093,Male,Humanities,Investment Banking,Waitlist
False,1900,Male,Humanities,Health Care,Admit
True,1090,Female,Humanities,Nonprofit/Gov,
False,898,Male,STEM,PE/VC,
False,3623,Male,Business,Consulting,
True,2454,Male,Humanities,Consulting,
False,4967,Female,STEM,Health Care,
False,884,Female,Humanities,Financial Services,
False,347,Female,STEM,Technology,Admit
False,5779,Male,STEM,Consulting,
False,266,Male,Humanities,Nonprofit/Gov,
False,316,Female,Humanities,Investment Management,Admit
True,1468,Male,Business,PE/VC,
True,4685,Male,STEM,Consulting,
True,42,Female,Business,Nonprofit/Gov,Admit
True,4003,Female,STEM,Technology,
False,2619,Male,Business,Consulting,Admit
False,2125,Female,STEM,Retail,Admit
False,1072,Female,Humanities,Technology,
False,3477,Male,Humanities,CPG,
False,4530,Male,STEM,Real Estate,
True,4292,Female,STEM,Consulting,Admit
False,5978,Male,Business,Investment Banking,
False,3536,Female,Business,Consulting,
False,5171,Female,Business,Consulting,
False,1701,Male,Humanities,Consulting,
False,5274,Male,Business,PE/VC,Admit
False,5243,Male,Business,CPG,
False,2766,Female,STEM,Technology,
False,2371,Male,STEM,Investment Banking,
True,1747,Male,Humanities,PE/VC,
False,1235,Female,STEM,Consulting,
False,3016,Male,Humanities,Investment Management,
False,3232,Female,Humanities,Investment Banking,
False,4099,Female,Humanities,Consulting,Admit
True,2910,Male,Business,Nonprofit/Gov,
False,2306,Male,STEM,Consulting,
