chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,fixed acidity,volatile acidity,citric acid,residual sugar,wine_id,wine_id_r
None,11.0,None,None,None,0.81,11.0,6.0,8.2,0.35,None,None,None,None
None,31.0,None,None,None,0.81,10.4,6.0,8.2,0.2,None,None,None,None
None,11.0,None,None,None,0.56,11.8,4.0,6.5,0.67,None,None,None,None
None,7.0,None,None,None,0.63,11.5,6.0,6.9,0.74,None,None,None,None
None,21.0,None,None,None,0.63,9.5,5.0,9.5,0.59,None,None,None,None
None,13.0,None,None,None,0.69,9.2,6.0,10.0,0.49,None,None,None,None
None,15.0,None,None,None,0.54,9.5,5.0,7.2,0.62,None,None,None,None
None,17.0,None,None,None,0.54,10.1,5.0,6.7,0.675,None,None,None,None
None,38.0,None,None,None,0.85,12.0,7.0,10.4,0.44,None,None,None,None
None,24.0,None,None,None,0.53,9.8,5.0,7.5,0.61,None,None,None,None
None,12.0,None,None,None,0.93,9.5,5.0,7.8,0.56,None,None,None,None
None,5.0,None,None,None,0.67,10.2,6.0,11.6,0.44,None,None,None,None
None,15.0,None,None,None,0.54,9.2,5.0,6.7,0.58,None,None,None,None
None,5.0,None,None,None,0.6,11.2,4.0,7.5,1.115,None,None,None,None
None,17.0,None,None,None,0.58,9.8,6.0,7.5,0.63,None,None,None,None
None,9.0,None,None,None,0.78,10.6,5.0,6.0,0.64,None,None,None,None
None,15.0,None,None,None,0.9,10.0,6.0,9.8,0.25,None,None,None,None
None,16.0,None,None,None,0.47,9.4,5.0,8.8,0.685,None,None,None,None
None,5.0,None,None,None,0.77,10.7,6.0,8.1,0.825,None,None,None,None
None,1.0,None,None,None,0.87,10.3,6.0,9.1,0.22,None,None,None,None
None,13.0,None,None,None,0.69,9.2,6.0,10.0,0.49,None,None,None,None
None,26.0,None,None,None,0.68,11.0,5.0,7.4,0.36,None,None,None,None
None,10.0,None,None,None,1.36,10.2,6.0,9.2,0.755,None,None,None,None
None,35.0,None,None,None,0.49,9.4,5.0,7.3,0.59,None,None,None,None
None,15.0,None,None,None,0.81,10.6,6.0,7.0,0.43,None,None,None,None
None,12.0,None,None,None,0.84,11.7,7.0,9.1,0.3,None,None,None,None
None,6.0,None,None,None,0.87,9.8,6.0,7.8,0.5,None,None,None,None
None,6.0,None,None,None,0.76,11.4,6.0,10.4,0.52,None,None,None,None
None,12.0,None,None,None,0.58,11.1,6.0,9.5,0.37,None,None,None,None
None,26.0,None,None,None,0.76,10.5,5.0,7.0,0.49,None,None,None,None
None,37.5,None,None,None,0.51,12.3,7.0,7.9,0.3,None,None,None,None
None,4.0,None,None,None,0.54,9.8,6.0,7.7,0.57,None,None,None,None
None,6.0,None,None,None,0.59,10.3,6.0,6.9,0.635,None,None,None,None
None,32.0,None,None,None,0.61,9.0,5.0,8.0,0.39,None,None,None,None
None,6.0,None,None,None,0.83,11.8,7.0,11.5,0.54,None,None,None,None
None,11.0,None,None,None,0.63,11.6,6.0,6.2,0.52,None,None,None,None
None,16.0,None,None,None,0.6,9.5,5.0,7.0,0.45,None,None,None,None
None,31.0,None,None,None,0.82,10.6,7.0,9.9,0.35,None,None,None,None
None,7.0,None,None,None,0.46,10.0,5.0,8.2,0.885,None,None,None,None
None,15.0,None,None,None,0.57,10.4,4.0,8.4,0.635,None,None,None,None
None,5.0,None,None,None,0.62,9.1,6.0,8.2,0.64,None,None,None,None
None,9.0,None,None,None,0.77,10.8,7.0,12.8,0.3,None,None,None,None
None,12.0,None,None,None,0.56,9.9,5.0,6.6,0.88,None,None,None,None
None,12.0,None,None,None,0.56,9.0,6.0,13.2,0.46,None,None,None,None
None,9.0,None,None,None,0.48,9.8,6.0,7.7,0.53,None,None,None,None
None,27.0,None,None,None,0.59,9.8,5.0,7.5,0.58,None,None,None,None
None,7.0,None,None,None,0.55,9.0,6.0,8.2,1.0,None,None,None,None
None,23.0,None,None,None,0.72,12.9,7.0,7.2,0.38,None,None,None,None
None,5.0,None,None,None,0.65,10.6,7.0,10.1,0.37,None,None,None,None
None,12.0,None,None,None,0.43,11.4,4.0,6.9,1.09,None,None,None,None
None,24.0,None,None,None,0.61,9.4,5.0,7.6,0.54,None,None,None,None
None,17.0,None,None,None,0.98,9.9,6.0,10.7,0.67,None,None,None,None
None,8.0,None,None,None,0.7,9.6,6.0,8.3,0.26,None,None,None,None
None,3.0,None,None,None,0.46,9.8,5.0,7.8,0.53,None,None,None,None
None,9.0,None,None,None,0.55,11.5,7.0,7.1,0.59,None,None,None,None
None,8.0,None,None,None,0.94,10.9,6.0,8.2,0.24,None,None,None,None
None,6.0,None,None,None,0.62,10.1,4.0,5.6,0.62,None,None,None,None
None,39.0,None,None,None,0.78,11.0,5.0,7.3,0.365,None,None,None,None
None,12.0,None,None,None,0.54,9.4,5.0,8.8,0.59,None,None,None,None
None,7.0,None,None,None,0.68,11.3,6.0,11.9,0.4,None,None,None,None
None,13.0,None,None,None,0.6,9.1,5.0,7.1,0.65,None,None,None,None
None,14.0,None,None,None,0.46,10.3,5.0,7.6,0.645,None,None,None,None
None,7.0,None,None,None,0.79,11.1,7.0,10.2,0.44,None,None,None,None
None,7.0,None,None,None,0.46,9.5,5.0,8.6,0.47,None,None,None,None
None,12.0,None,None,None,0.54,10.1,5.0,7.2,0.695,None,None,None,None
None,11.0,None,None,None,0.61,10.0,6.0,8.3,0.54,None,None,None,None
None,18.0,None,None,None,1.33,9.1,6.0,9.1,0.76,None,None,None,None
None,6.0,None,None,None,0.69,9.5,5.0,6.6,0.57,None,None,None,None
None,19.0,None,None,None,0.52,9.6,6.0,7.4,0.785,None,None,None,None
None,29.0,None,None,None,0.54,9.2,5.0,6.6,0.725,None,None,None,None
None,12.0,None,None,None,0.65,10.2,5.0,9.3,0.41,None,None,None,None
None,9.0,None,None,None,0.6,11.9,6.0,7.4,0.35,None,None,None,None
None,6.0,None,None,None,0.82,11.7,7.0,9.9,0.4,None,None,None,None
None,6.0,None,None,None,0.56,10.0,5.0,11.9,0.58,None,None,None,None
None,21.0,None,None,None,0.51,9.5,5.0,11.1,0.39,None,None,None,None
None,13.0,None,None,None,0.72,12.5,7.0,6.6,0.52,None,None,None,None
None,25.0,None,None,None,0.83,10.9,6.0,9.0,0.39,None,None,None,None
None,16.0,None,None,None,0.77,11.1,6.0,5.9,0.61,None,None,None,None
None,29.0,None,None,None,0.79,12.1,7.0,10.7,0.52,None,None,None,None
None,14.0,None,None,None,0.66,9.8,5.0,6.4,0.64,None,None,None,None
None,21.0,None,None,None,0.55,12.3,6.0,6.6,0.5,None,None,None,None
None,32.0,None,None,None,0.53,9.5,5.0,9.8,1.24,None,None,None,None
None,8.0,None,None,None,0.66,9.6,6.0,7.6,0.51,None,None,None,None
None,21.0,None,None,None,0.67,10.1,6.0,7.9,0.29,None,None,None,None
None,14.0,None,None,None,0.8,11.2,5.0,8.6,0.47,None,None,None,None
None,9.0,None,None,None,0.54,9.6,5.0,9.1,0.66,None,None,None,None
None,24.0,None,None,None,0.85,11.0,6.0,8.2,0.38,None,None,None,None
None,9.0,None,None,None,0.55,9.4,5.0,8.7,0.765,None,None,None,None
None,21.0,None,None,None,0.44,9.2,5.0,7.6,0.79,None,None,None,None
None,14.0,None,None,None,0.74,10.0,6.0,9.5,0.46,None,None,None,None
None,18.0,None,None,None,0.53,9.7,5.0,9.4,0.615,None,None,None,None
None,10.0,None,None,None,0.85,10.4,7.0,11.9,0.43,None,None,None,None
None,5.0,None,None,None,0.42,10.0,6.0,10.2,0.645,None,None,None,None
None,24.0,None,None,None,0.54,9.4,5.0,7.8,0.59,None,None,None,None
None,21.0,None,None,None,0.91,9.9,6.0,8.6,0.45,None,None,None,None
None,9.0,None,None,None,0.57,9.7,5.0,9.0,0.58,None,None,None,None
None,6.0,None,None,None,0.46,11.9,6.0,7.0,0.43,None,None,None,None
None,21.0,None,None,None,0.54,9.4,6.0,8.0,0.58,None,None,None,None
None,23.0,None,None,None,0.74,9.2,6.0,7.8,0.46,None,None,None,None
None,6.0,None,None,None,0.54,11.95,5.0,6.2,0.65,None,None,None,None
None,7.0,None,None,None,0.93,11.8,6.0,10.0,0.42,None,None,None,None
None,26.0,None,None,None,0.51,9.4,5.0,7.2,0.61,None,None,None,None
None,18.0,None,None,None,0.73,13.6,7.0,5.1,0.42,None,None,None,None
None,15.0,None,None,None,0.59,12.5,6.0,6.0,0.49,None,None,None,None
None,5.0,None,None,None,0.75,10.5,6.0,9.6,0.38,None,None,None,None
None,4.0,None,None,None,0.64,10.9,4.0,6.8,0.91,None,None,None,None
None,20.0,None,None,None,0.59,9.8,5.0,7.1,0.59,None,None,None,None
None,32.0,None,None,None,0.56,11.2,6.0,6.8,0.57,None,None,None,None
None,12.0,None,None,None,0.61,10.3,5.0,11.9,0.38,None,None,None,None
None,14.0,None,None,None,1.06,9.1,6.0,7.8,0.48,None,None,None,None
None,21.0,None,None,None,0.52,10.8,5.0,6.9,0.57,None,None,None,None
None,23.0,None,None,None,0.74,9.2,5.0,7.7,0.51,None,None,None,None
None,17.0,None,None,None,0.55,9.5,5.0,8.3,0.65,None,None,None,None
None,35.0,None,None,None,0.92,10.8,7.0,11.6,0.32,None,None,None,None
None,17.0,None,None,None,0.61,10.8,6.0,11.9,0.39,None,None,None,None
None,29.0,None,None,None,0.59,9.5,6.0,7.6,0.4,None,None,None,None
None,15.0,None,None,None,0.86,12.8,8.0,7.9,0.35,None,None,None,None
None,6.0,None,None,None,0.65,11.6,7.0,10.1,0.38,None,None,None,None
None,9.0,None,None,None,0.49,10.8,6.0,6.6,0.725,None,None,None,None
None,14.0,None,None,None,0.63,12.0,6.0,7.4,0.49,None,None,None,None
None,3.0,None,None,None,0.49,10.9,5.0,8.2,1.33,None,None,None,None
None,28.0,None,None,None,1.0,11.5,6.0,12.4,0.49,None,None,None,None
None,5.0,None,None,None,0.44,11.9,6.0,6.6,0.96,None,None,None,None
None,13.0,None,None,None,0.85,13.0,7.0,5.4,0.835,None,None,None,None
None,9.0,None,None,None,1.56,9.1,5.0,7.8,0.61,None,None,None,None
None,13.0,None,None,None,0.63,10.5,6.0,9.4,0.4,None,None,None,None
None,33.0,None,None,None,0.65,9.5,6.0,7.3,0.4,None,None,None,None
None,5.0,None,None,None,0.87,11.3,6.0,10.6,0.42,None,None,None,None
None,9.0,None,None,None,0.7,9.6,6.0,7.2,0.57,None,None,None,None
None,27.0,None,None,None,0.61,9.2,5.0,7.0,0.62,None,None,None,None
None,38.0,None,None,None,0.5,10.55,6.0,6.0,0.54,None,None,None,None
None,14.0,None,None,None,0.51,10.9,6.0,9.7,0.295,None,None,None,None
None,4.0,None,None,None,0.55,12.8,7.0,6.8,0.36,None,None,None,None
None,12.0,None,None,None,0.52,9.9,6.0,8.0,0.38,None,None,None,None
None,20.0,None,None,None,0.86,10.6,7.0,8.7,0.52,None,None,None,None
None,31.0,None,None,None,0.52,9.9,5.0,7.8,0.6,None,None,None,None
None,31.0,None,None,None,0.68,11.066666666666698,6.0,7.3,0.67,None,None,None,None
None,28.0,None,None,None,0.55,12.1,6.0,6.5,0.39,None,None,None,None
None,6.0,None,None,None,0.62,12.4,7.0,8.3,0.28,None,None,None,None
None,9.0,None,None,None,0.55,11.4,5.0,9.1,0.34,None,None,None,None
None,8.0,None,None,None,0.65,10.4,6.0,9.0,0.8,None,None,None,None
None,13.0,None,None,None,0.66,10.2,5.0,6.1,0.705,None,None,None,None
None,11.0,None,None,None,0.7,10.9,5.0,6.7,0.64,None,None,None,None
None,27.0,None,None,None,0.58,10.7,6.0,7.1,0.59,None,None,None,None
None,31.0,None,None,None,0.52,9.9,5.0,7.8,0.6,None,None,None,None
None,16.0,None,None,None,0.6,9.3,5.0,6.8,0.66,None,None,None,None
None,17.0,None,None,None,0.6,12.9,6.0,4.7,0.6,None,None,None,None
None,6.0,None,None,None,0.64,11.4,6.0,8.0,0.38,None,None,None,None
None,6.0,None,None,None,0.59,9.2,6.0,8.3,0.6,None,None,None,None
None,29.0,None,None,None,0.67,9.9,5.0,10.4,0.64,None,None,None,None
None,41.0,None,None,None,0.86,10.5,6.0,10.2,0.4,None,None,None,None
None,8.0,None,None,None,0.73,10.5,5.0,6.6,0.61,None,None,None,None
None,3.0,None,None,None,0.59,9.5,6.0,8.9,0.24,None,None,None,None
None,43.0,None,None,None,0.81,12.0,6.0,8.2,0.34,None,None,None,None
None,16.0,None,None,None,0.66,12.4,6.0,8.0,0.48,None,None,None,None
None,21.0,None,None,None,0.72,10.2,5.0,6.8,0.69,None,None,None,None
None,54.0,None,None,None,0.76,10.7,7.0,11.8,0.33,None,None,None,None
None,9.0,None,None,None,0.62,9.3,5.0,7.7,0.56,None,None,None,None
None,5.0,None,None,None,1.08,9.9,7.0,7.7,0.27,None,None,None,None
None,10.0,None,None,None,0.67,11.2,7.0,8.7,0.48,None,None,None,None
None,5.0,None,None,None,0.84,12.5,7.0,5.3,0.57,None,None,None,None
None,17.0,None,None,None,0.78,10.1,5.0,10.9,0.37,None,None,None,None
None,15.0,None,None,None,0.64,9.3,5.0,7.1,0.735,None,None,None,None
None,16.0,None,None,None,0.61,9.5,5.0,8.9,0.565,None,None,None,None
None,5.0,None,None,None,0.53,10.3,6.0,7.3,0.33,None,None,None,None
None,3.0,None,None,None,0.48,10.9,5.0,8.1,1.33,None,None,None,None
None,29.0,None,None,None,0.53,9.4,6.0,8.9,0.22,None,None,None,None
None,33.0,None,None,None,0.55,9.4,5.0,9.9,0.74,None,None,None,None
None,14.0,None,None,None,0.58,9.0,6.0,7.2,0.63,None,None,None,None
None,9.0,None,None,None,0.58,11.0,7.0,7.3,0.55,None,None,None,None
None,31.0,None,None,None,0.5,9.1,5.0,8.4,0.59,None,None,None,None
None,11.0,None,None,None,0.59,9.2,4.0,8.4,0.67,None,None,None,None
None,10.0,None,None,None,0.46,9.4,5.0,8.0,0.43,None,None,None,None
None,9.0,None,None,None,0.54,12.0,6.0,9.4,0.33,None,None,None,None
None,3.0,None,None,None,0.52,9.2,5.0,7.3,0.695,None,None,None,None
None,6.0,None,None,None,0.43,9.7,6.0,8.4,0.39,None,None,None,None
None,18.0,None,None,None,0.54,11.2,6.0,6.1,0.48,None,None,None,None
None,16.0,None,None,None,0.49,10.2,6.0,8.0,0.45,None,None,None,None
None,13.0,None,None,None,0.64,9.2,5.0,7.2,0.415,None,None,None,None
None,3.0,None,None,None,0.62,11.5,4.0,6.5,0.58,None,None,None,None
None,26.0,None,None,None,0.62,9.5,6.0,7.6,0.36,None,None,None,None
None,14.0,None,None,None,0.47,10.5,5.0,8.0,1.18,None,None,None,None
None,9.0,None,None,None,0.66,11.6,6.0,7.8,0.39,None,None,None,None
None,4.0,None,None,None,0.48,9.1,6.0,8.9,0.84,None,None,None,None
None,12.0,None,None,None,1.17,9.2,5.0,8.7,0.78,None,None,None,None
None,13.0,None,None,None,0.56,10.0,6.0,10.0,0.48,None,None,None,None
None,18.0,None,None,None,0.6,10.6,6.0,6.7,0.46,None,None,None,None
None,27.0,None,None,None,0.54,10.3,5.0,8.2,0.43,None,None,None,None
None,19.0,None,None,None,0.74,14.0,8.0,5.0,0.42,None,None,None,None
None,3.0,None,None,None,0.51,11.8,6.0,10.3,0.27,None,None,None,None
None,30.0,None,None,None,0.65,11.4,6.0,7.6,0.715,None,None,None,None
None,15.0,None,None,None,0.59,10.0,5.0,7.6,0.42,None,None,None,None
None,7.0,None,None,None,1.18,10.2,5.0,10.8,0.89,None,None,None,None
None,15.0,None,None,None,0.7,10.0,7.0,6.4,0.31,None,None,None,None
None,6.0,None,None,None,1.05,9.4,5.0,10.6,0.36,None,None,None,None
None,17.0,None,None,None,0.56,9.8,6.0,7.4,0.6,None,None,None,None
None,13.0,None,None,None,0.55,9.2,5.0,5.2,0.32,None,None,None,None
None,6.0,None,None,None,0.52,12.0,6.0,10.0,0.35,None,None,None,None
None,20.0,None,None,None,0.54,9.6,5.0,10.8,0.26,None,None,None,None
None,10.0,None,None,None,0.77,10.5,7.0,8.9,0.4,None,None,None,None
None,18.0,None,None,None,0.9,11.3,7.0,7.7,0.28,None,None,None,None
None,6.0,None,None,None,0.6,9.5,6.0,8.3,0.49,None,None,None,None
None,23.0,None,None,None,0.59,9.7,5.0,7.7,0.54,None,None,None,None
None,11.0,None,None,None,0.8,12.4,7.0,7.2,0.25,None,None,None,None
None,25.0,42.0,0.9953,None,0.77,12.6,7.0,None,None,None,6.2,None,None
None,24.0,66.0,0.99785,None,0.61,9.4,5.0,None,None,None,2.5,None,None
None,13.0,50.0,1.0015,None,0.69,9.2,6.0,None,None,None,11.0,None,None
None,6.0,20.0,0.9963,None,0.6,10.2,6.0,None,None,None,2.4,None,None
None,12.0,20.0,0.99636,None,0.56,9.9,5.0,None,None,None,2.2,None,None
None,25.0,52.0,0.997,None,0.71,11.4,6.0,None,None,None,2.4,None,None
None,13.0,98.0,0.99938,None,0.62,9.5,5.0,None,None,None,2.7,None,None
None,15.0,24.0,0.99514,None,0.68,10.55,7.0,None,None,None,1.7,None,None
None,7.0,12.0,0.99162,None,0.53,12.9,6.0,None,None,None,1.65,None,None
None,28.0,46.0,0.9993,None,0.8,10.2,6.0,None,None,None,3.1,None,None
None,5.0,18.0,0.99666,None,0.52,9.4,5.0,None,None,None,1.5,None,None
None,5.0,11.0,0.99478,None,0.46,11.4,5.0,None,None,None,1.65,None,None
None,6.0,25.0,0.9998,None,0.59,9.3,6.0,None,None,None,2.5,None,None
None,24.0,64.0,0.99746,None,0.74,9.6,5.0,None,None,None,2.5,None,None
None,26.0,88.0,0.9984,None,0.57,10.1,6.0,None,None,None,2.9,None,None
None,8.0,32.0,0.9986,None,0.5,9.6,5.0,None,None,None,2.2,None,None
None,19.0,27.0,0.99596,None,0.49,9.4,5.0,None,None,None,1.7,None,None
None,34.0,124.0,0.9956,None,0.48,10.5,5.0,None,None,None,1.9,None,None
None,11.0,54.0,0.999,None,0.49,9.9,5.0,None,None,None,6.0,None,None
None,6.0,19.0,0.9955,None,0.57,9.4,5.0,None,None,None,1.8,None,None
None,15.0,59.0,0.9964,None,0.46,9.4,5.0,None,None,None,1.6,None,None
None,6.0,16.0,0.9948,None,0.7,12.5,6.0,None,None,None,1.9,None,None
None,19.0,72.0,0.99543,None,0.72,11.8,6.0,None,None,None,2.3,None,None
None,6.0,17.0,0.9976,None,0.47,10.0,5.0,None,None,None,1.9,None,None
None,11.0,39.0,0.9968,None,0.58,9.6,5.0,None,None,None,1.5,None,None
None,11.0,65.0,0.9971,None,0.58,9.3,5.0,None,None,None,1.8,None,None
None,6.0,24.0,0.9988,None,0.99,13.3,6.0,None,None,None,6.2,None,None
None,15.0,28.0,0.99459,None,0.7,10.0,7.0,None,None,None,1.4,None,None
None,25.0,87.0,0.99975,None,0.62,9.7,5.0,None,None,None,3.4,None,None
None,31.0,51.0,0.99672,None,0.81,10.4,6.0,None,None,None,2.5,None,None
None,3.0,8.0,0.9981,None,0.7,9.9,6.0,None,None,None,1.8,None,None
None,6.0,15.0,0.9962,None,0.58,10.7,5.0,None,None,None,1.6,None,None
None,17.0,108.0,0.9962,None,0.54,9.5,5.0,None,None,None,2.0,None,None
None,51.0,77.5,0.99558,None,0.45,9.5,5.0,None,None,None,4.3,None,None
None,9.0,28.0,0.9994,None,0.77,10.8,7.0,None,None,None,2.6,None,None
None,29.0,66.0,0.9971,None,0.59,9.5,6.0,None,None,None,1.9,None,None
None,12.0,29.0,0.997,None,0.75,11.7,7.0,None,None,None,2.95,None,None
None,12.0,48.0,0.99888,None,0.54,9.5,6.0,None,None,None,3.0,None,None
None,21.0,51.0,0.9982,None,0.72,11.5,6.0,None,None,None,2.0,None,None
None,9.0,39.0,0.99615,None,0.48,9.8,6.0,None,None,None,1.7,None,None
None,23.0,144.0,0.99782,None,0.55,9.4,5.0,None,None,None,2.3,None,None
None,7.0,24.0,1.00012,None,0.68,10.9,6.0,None,None,None,2.8,None,None
None,13.0,49.0,0.9988,None,0.65,11.0,6.0,None,None,None,2.6,None,None
None,6.0,14.0,0.9982,None,0.75,9.8,6.0,None,None,None,1.8,None,None
None,5.0,13.0,0.9942,None,0.58,11.4,5.0,None,None,None,1.7,None,None
None,8.0,15.0,0.99508,None,0.53,9.6,5.0,None,None,None,1.5,None,None
None,17.0,42.0,0.9956,None,0.48,9.0,4.0,None,None,None,1.6,None,None
None,7.0,23.0,0.9962,None,0.47,10.0,4.0,None,None,None,2.1,None,None
None,26.0,46.0,0.99358,None,0.45,11.0,5.0,None,None,None,2.4,None,None
None,5.0,19.0,0.9994,None,0.57,11.4,5.0,None,None,None,2.8,None,None
None,11.0,24.0,0.99745,None,0.99,12.0,7.0,None,None,None,4.1,None,None
None,16.0,70.0,0.99352,None,0.65,12.5,6.0,None,None,None,2.5,None,None
None,3.0,7.0,0.99454,None,0.58,11.2,6.0,None,None,None,2.0,None,None
None,27.0,119.0,0.9972,None,1.12,9.1,4.0,None,None,None,1.5,None,None
None,28.0,128.0,0.9973,None,0.71,10.5,5.0,None,None,None,5.5,None,None
None,23.0,77.0,1.0018,None,0.77,13.0,5.0,None,None,None,4.8,None,None
None,27.0,85.0,0.99706,None,0.58,9.0,5.0,None,None,None,1.9,None,None
None,20.0,53.0,0.9962,None,0.65,11.0,6.0,None,None,None,2.5,None,None
None,6.0,33.0,0.9974,None,0.57,9.4,5.0,None,None,None,2.4,None,None
None,7.0,34.0,0.99788,None,0.61,10.5,5.0,None,None,None,3.4,None,None
None,17.0,87.0,0.99745,None,0.6,9.7,6.0,None,None,None,2.5,None,None
None,17.0,69.0,0.99734,None,0.63,10.2,6.0,None,None,None,2.7,None,None
None,5.0,17.0,0.9996,None,0.62,11.2,5.0,None,None,None,5.15,None,None
None,10.0,18.0,0.99774,None,0.65,9.3,6.0,None,None,None,1.9,None,None
None,4.0,8.0,0.9951,None,0.64,11.0,7.0,None,None,None,2.3,None,None
None,25.0,99.0,0.995,None,0.54,10.1,5.0,None,None,None,1.8,None,None
None,5.0,15.0,1.0,None,0.43,9.2,5.0,None,None,None,2.2,None,None
None,26.0,42.0,0.9959,None,0.83,10.6,6.0,None,None,None,1.7,None,None
None,17.0,96.0,0.9962,None,0.48,9.5,5.0,None,None,None,2.1,None,None
None,20.0,35.0,0.99628,None,0.69,10.9,5.0,None,None,None,1.9,None,None
None,12.0,29.0,0.9997,None,1.36,9.8,7.0,None,None,None,2.3,None,None
None,27.0,51.0,0.99634,None,0.64,10.4,5.0,None,None,None,1.8,None,None
None,8.0,30.0,0.9984,None,0.58,10.5,6.0,None,None,None,3.2,None,None
None,6.0,10.0,0.9968,None,0.72,10.2,7.0,None,None,None,1.8,None,None
None,32.0,71.0,1.00015,None,0.71,9.8,5.0,None,None,None,3.4,None,None
None,7.0,17.0,0.99659,None,0.64,9.4,6.0,None,None,None,1.7,None,None
None,26.0,44.0,0.99522,None,0.68,10.8,6.0,None,None,None,2.2,None,None
None,7.0,28.0,0.99568,None,0.52,10.0,5.0,None,None,None,2.3,None,None
None,9.0,42.0,0.9986,None,0.66,10.5,5.0,None,None,None,2.2,None,None
None,15.0,47.0,0.9996,None,0.61,10.6,5.0,None,None,None,2.6,None,None
None,7.0,19.0,0.998,None,0.88,10.5,7.0,None,None,None,2.1,None,None
None,5.0,20.0,0.9973,None,0.81,9.6,6.0,None,None,None,1.4,None,None
None,53.0,77.0,0.99604,None,0.87,11.0,7.0,None,None,None,1.9,None,None
None,28.0,139.0,0.99788,None,0.57,9.5,5.0,None,None,None,2.6,None,None
None,25.0,105.0,0.99613,None,0.49,9.9,5.0,None,None,None,2.1,None,None
None,14.0,25.0,0.99388,None,0.63,12.0,6.0,None,None,None,2.1,None,None
None,18.0,42.0,0.99549,None,0.66,11.0,6.0,None,None,None,3.6,None,None
None,7.0,16.0,0.99508,None,0.63,11.5,6.0,None,None,None,2.3,None,None
None,52.0,145.0,0.9986,None,0.88,9.2,5.0,None,None,None,3.8,None,None
None,5.0,16.0,0.9936,None,0.44,11.9,6.0,None,None,None,1.8,None,None
None,4.0,25.0,0.99534,None,0.45,9.6,5.0,None,None,None,1.8,None,None
None,12.0,18.0,0.99568,None,0.56,10.5,7.0,None,None,None,1.8,None,None
None,3.0,16.0,0.9962,None,0.92,10.5,7.0,None,None,None,1.8,None,None
None,36.0,48.0,0.9952,None,0.58,9.8,5.0,None,None,None,1.2,None,None
None,6.0,12.0,0.99354,None,0.65,11.4,6.0,None,None,None,2.4,None,None
None,14.0,21.0,0.99556,None,0.51,10.9,6.0,None,None,None,1.5,None,None
None,5.0,17.0,0.9988,None,0.73,11.0,6.0,None,None,None,6.3,None,None
None,22.0,41.0,0.99735,None,0.76,9.9,7.0,None,None,None,1.5,None,None
None,11.0,34.0,0.9978,None,0.56,9.4,5.0,None,None,None,1.9,None,None
None,23.0,94.0,0.99686,None,0.58,9.5,6.0,None,None,None,2.3,None,None
None,27.0,55.0,0.99655,None,0.51,9.3,5.0,None,None,None,1.5,None,None
None,5.0,14.0,0.9967,None,0.58,11.0,4.0,None,None,None,2.2,None,None
None,16.0,43.0,0.998,None,0.64,9.1,5.0,None,None,None,2.0,None,None
None,15.0,54.0,1.0,None,0.66,10.2,5.0,None,None,None,2.0,None,None
None,13.0,29.0,0.99397,None,0.62,11.7,7.0,None,None,None,2.4,None,None
None,15.0,24.0,0.99438,None,0.82,11.2,6.0,None,None,None,1.8,None,None
None,10.0,48.0,0.9976,None,0.46,9.4,5.0,None,None,None,2.3,None,None
None,19.0,25.0,0.99258,None,0.55,12.9,5.0,None,None,None,2.4,None,None
None,13.0,27.0,0.99516,None,0.84,11.7,7.0,None,None,None,2.05,None,None
None,26.0,49.0,0.9981,None,0.57,9.6,4.0,None,None,None,4.5,None,None
None,11.0,40.0,0.9978,None,0.61,10.0,6.0,None,None,None,1.9,None,None
None,12.0,66.0,0.99623,None,1.17,9.2,5.0,None,None,None,1.7,None,None
None,12.0,24.0,0.99549,None,0.7,12.0,7.0,None,None,None,3.6,None,None
